Date/Time,Latitude,Longitude,Temperature,Humidity,Pressure,Compass,MagX,MagY,MagZ,Pitch,Roll,Yaw,AccelX,AccelY,AccelZ,R,G,B,C,Motion,Temp (Fahrenheit)
2022-01-31 12:45:28,-51.518,-126.804,33.3,57.1,1013.5,101.9,-0.8,-9.4,-21.9,0,0,102,0,0,0,29,28,24,85,1,39.470441
2022-01-31 12:45:33,-51.553,-126.301,33.2,57.2,1013.5,101.6,-0.7,-8.9,-21.7,0,0,101,0,0,0,29,27,24,87,1,39.36244136
2022-01-31 12:45:38,-51.586,-125.798,33.2,56.9,1013.5,101.3,-0.4,-9,-21.7,0,0,101,0,0,0,29,28,24,87,1,39.90244172
2022-01-31 12:45:43,-51.617,-125.294,33.3,57.2,1013.5,100.9,-0.3,-8.9,-21.6,0,0,101,0,0,0,29,28,24,86,1,38.84044154
2022-01-31 12:45:48,-51.645,-124.79,33.3,57.3,1013.5,100.6,-0.1,-8.7,-21.7,0,0,100,0,0,0,29,28,24,85,1,38.8224419
2022-01-31 12:45:53,-51.67,-124.284,33.3,57.1,1013.5,100.2,-0.2,-8.7,-21.2,0,0,100,0,0,0,29,28,24,85,1,38.80444154
2022-01-31 12:45:58,-51.694,-123.778,33.2,56.9,1013.4,99.8,-0.3,-8.9,-21.5,0,0,100,0,0,0,30,28,25,87,1,38.354441539999996
2022-01-31 12:46:03,-51.715,-123.271,33.2,58.1,1013.4,99.5,-0.1,-8.8,-21.5,0,0,99,0,0,0,29,27,24,85,1,39.02044136
2022-01-31 12:46:09,-51.733,-122.764,33.2,57.1,1013.5,99.1,0,-9.2,-21.5,0,0,99,0,0,0,29,28,24,86,1,38.80444154
2022-01-31 12:46:14,-51.75,-122.256,33.2,57.1,1013.5,98.8,0,-9.2,-21.1,0,0,99,0,0,0,29,28,24,86,1,38.98444136
2022-01-31 12:46:19,-51.764,-121.748,33.3,56.8,1013.5,98.4,0.3,-9.4,-21,0,0,98,0,0,0,29,27,24,84,1,38.62444172
2022-01-31 12:46:24,-51.775,-121.24,33.3,57.1,1013.5,98,0.4,-9.3,-21.1,0,0,98,0,0,0,29,28,25,86,1,39.18244154
2022-01-31 12:46:29,-51.784,-120.732,33.3,57.3,1013.5,97.6,0.1,-8.8,-20.7,0,360,97,0,0,0,30,28,25,87,1,40.19044154
2022-01-31 12:46:34,-51.791,-120.225,33.3,57,1013.5,97.3,0.2,-8.7,-20.6,0,360,97,0,0,0,29,27,24,84,1,41.450441
2022-01-31 12:46:39,-51.795,-119.716,33.3,57.2,1013.5,96.9,0.4,-8.6,-19.9,360,360,97,0,0,0,29,27,24,86,1,41.792441
2022-01-31 12:46:44,-51.797,-119.207,33.3,58.5,1013.5,96.5,0.3,-8.5,-20.7,360,360,96,0,0,0,29,28,24,87,1,43.178441
2022-01-31 12:46:50,-51.797,-118.698,33.3,57,1013.5,96.1,0.8,-8.7,-20.4,360,360,96,0,0,0,29,27,24,85,1,43.30444154
2022-01-31 12:46:55,-51.794,-118.189,33.3,57.1,1013.5,95.7,0.7,-8.6,-20.3,360,360,95,0,0,0,29,27,24,85,1,43.628440999999995
2022-01-31 12:47:00,-51.789,-117.68,33.4,57.2,1013.5,95.3,0.4,-8.7,-20,360,360,95,0,0,0,29,28,25,87,1,43.556441
2022-01-31 12:47:05,-51.781,-117.171,33.3,57.2,1013.5,95,0.5,-8.9,-19.7,360,360,95,0,0,0,29,27,24,88,1,43.41244136
2022-01-31 12:47:10,-51.771,-116.663,33.2,57.4,1013.6,94.6,0.6,-8.9,-19.5,360,360,94,0,0,0,29,28,24,85,1,42.51244136
2022-01-31 12:47:15,-51.759,-116.156,33.3,57.1,1013.5,94.3,0.5,-8.7,-19.6,360,360,94,0,0,0,29,28,24,87,1,41.1804419
2022-01-31 12:47:20,-51.744,-115.648,33.2,57.2,1013.5,94,0.6,-8.6,-19.6,360,360,94,0,0,0,29,27,24,85,1,40.478441000000004
2022-01-31 12:47:25,-51.727,-115.14,33.3,57.1,1013.5,93.6,0.8,-8.6,-18.9,360,360,93,0,0,0,29,28,25,87,1,39.23644208
2022-01-31 12:47:30,-51.708,-114.633,33.2,57.1,1013.5,93.2,0.9,-8.4,-18.8,360,360,93,0,0,0,29,28,24,87,1,39.59644172
2022-01-31 12:47:36,-51.686,-114.127,33.2,57,1013.5,92.9,0.9,-8.5,-18.3,360,360,93,0,0,0,29,28,24,87,1,40.6584419
2022-01-31 12:47:41,-51.662,-113.621,33.3,57.2,1013.5,92.5,0.9,-8.5,-18.2,360,360,92,0,0,0,29,27,24,84,1,40.2084419
2022-01-31 12:47:46,-51.635,-113.117,33.3,57.5,1013.5,92.1,1.1,-8.7,-18.6,360,360,92,0,0,0,29,28,24,85,1,39.65044208
2022-01-31 12:47:51,-51.606,-112.612,33.2,57.1,1013.5,91.8,0.6,-8.8,-18.7,360,360,92,0,0,0,29,28,24,86,1,39.52444172
2022-01-31 12:47:56,-51.575,-112.108,33.3,57.1,1013.5,91.5,0.9,-8.6,-18.7,360,360,91,0,0,0,29,28,24,86,1,37.79644172
2022-01-31 12:48:01,-51.541,-111.604,33.3,57.1,1013.5,91.2,1,-8.6,-18.9,360,360,91,0,0,0,30,29,25,88,1,36.75244172
2022-01-31 12:48:06,-51.505,-111.103,33.3,56.8,1013.6,90.9,1,-8.6,-18.8,360,360,91,0,0,0,29,28,24,85,1,36.050442079999996
2022-01-31 12:48:11,-51.467,-110.601,33.2,56.3,1013.5,90.6,0.8,-8.4,-18.7,360,360,91,0,0,0,29,27,24,85,1,35.27644172
2022-01-31 12:48:17,-51.426,-110.1,33.3,56.9,1013.5,90.4,1.2,-8.4,-18.6,360,360,90,0,0,0,29,28,24,87,1,35.25844172
2022-01-31 12:48:22,-51.383,-109.6,33.3,57.1,1013.6,90.1,0.7,-8.7,-18.2,360,360,90,0,0,0,29,27,24,85,1,35.726441539999996
2022-01-31 12:48:27,-51.338,-109.102,33.3,57.1,1013.6,89.9,0.9,-8.6,-17.9,360,360,90,0,0,0,29,28,24,86,1,35.42044172
2022-01-31 12:48:32,-51.291,-108.605,33.3,57.2,1013.6,89.6,1.1,-8.7,-17.9,360,360,89,0,0,0,29,28,24,85,1,36.30244172
2022-01-31 12:48:37,-51.241,-108.108,33.3,57.1,1013.5,89.3,1.2,-8.5,-17.8,360,360,89,0,0,0,29,28,24,86,1,38.300442079999996
2022-01-31 12:48:42,-51.189,-107.613,33.4,57.1,1013.5,89,1.2,-8.4,-18.1,360,360,89,0,0,0,29,27,24,84,1,40.46044172
2022-01-31 12:48:47,-51.134,-107.119,33.2,59.6,1013.5,88.8,1,-8.6,-17.9,360,360,89,0,0,0,29,28,24,86,1,42.26044172
2022-01-31 12:48:52,-51.078,-106.626,33.2,57.1,1013.5,88.6,0.8,-8.5,-17.8,360,360,88,0,0,0,29,27,24,85,1,43.12444172
2022-01-31 12:48:57,-51.019,-106.134,33.2,57.1,1013.5,88.4,0.8,-8.6,-17.9,360,360,88,0,0,0,29,27,24,84,1,43.934441
2022-01-31 12:49:03,-50.958,-105.644,33.3,56.9,1013.6,88.2,1,-8.4,-17.3,360,360,88,0,0,0,29,27,24,84,1,44.3664419
2022-01-31 12:49:08,-50.894,-105.156,33.2,56.8,1013.6,87.9,1.7,-8.7,-17,360,360,88,0,0,0,29,27,25,85,1,43.26844154
2022-01-31 12:49:13,-50.829,-104.667,33.4,56.8,1013.5,87.6,1.5,-8.7,-16.7,360,360,87,0,0,0,29,28,24,86,1,40.3164419
2022-01-31 12:49:18,-50.761,-104.181,33.3,56.8,1013.6,87.3,1.2,-8.5,-16.9,360,360,87,0,0,0,29,27,24,85,1,37.70644136
2022-01-31 12:49:23,-50.691,-103.696,33.3,57,1013.6,87.1,1.5,-8.5,-17.1,360,360,87,0,0,0,29,28,24,85,1,34.86244172
2022-01-31 12:49:28,-50.619,-103.213,33.3,56.9,1013.5,86.8,1.5,-8.3,-17.1,360,360,87,0,0,0,29,28,24,87,1,34.57444172
2022-01-31 12:49:33,-50.544,-102.731,33.4,58,1013.6,86.6,1.3,-8.1,-16.8,360,360,86,0,0,0,29,27,24,85,1,33.33244172
2022-01-31 12:49:38,-50.468,-102.25,33.4,57,1013.6,86.3,1.5,-7.9,-16.9,360,360,86,0,0,0,30,29,25,88,1,31.694441684
2022-01-31 12:49:44,-50.389,-101.772,33.2,57,1013.5,86.1,0.9,-8.3,-16.6,360,360,86,0,0,0,29,28,24,86,1,31.06444163
2022-01-31 12:49:49,-50.308,-101.296,33.3,57,1013.6,85.9,1.7,-8.4,-16.7,360,360,86,0,0,0,29,28,24,86,1,29.94844154
2022-01-31 12:49:54,-50.225,-100.821,33.2,56.9,1013.6,85.6,1.6,-8.5,-16.7,360,360,86,0,0,0,29,28,24,85,1,29.66044172
2022-01-31 12:49:59,-50.14,-100.348,33.3,57,1013.6,85.4,1.6,-8.7,-16.7,360,360,85,0,0,0,29,27,24,84,1,29.76844172
2022-01-31 12:50:04,-50.053,-99.877,33.3,57,1013.6,85.2,1.4,-8.3,-17,360,360,85,0,0,0,29,28,24,86,1,29.7504419
2022-01-31 12:50:09,-49.964,-99.407,33.3,57,1013.6,85,1.5,-8.4,-16.2,360,360,85,0,0,0,29,27,24,84,1,29.93044172
2022-01-31 12:50:14,-49.872,-98.939,33.3,57.1,1013.6,84.8,1.5,-8.7,-16.6,360,360,85,0,0,0,29,28,24,86,1,29.89444172
2022-01-31 12:50:19,-49.779,-98.472,33.2,57.1,1013.6,84.5,2,-8.5,-16.1,360,360,84,0,0,0,30,28,25,87,1,30.03844172
2022-01-31 12:50:24,-49.683,-98.007,33.3,57.1,1013.6,84.2,1.8,-8.6,-16.2,360,360,84,0,0,0,29,27,25,85,1,29.7504419
2022-01-31 12:50:30,-49.586,-97.545,33.2,57.1,1013.6,84,1.6,-8.8,-16.4,360,360,84,0,0,0,29,28,24,85,1,30.05644172
2022-01-31 12:50:35,-49.486,-97.085,33.2,57,1013.6,83.8,1.7,-8.7,-16.2,360,360,84,0,0,0,29,28,24,86,1,32.75644172
2022-01-31 12:50:40,-49.385,-96.627,33.2,57,1013.6,83.6,1.5,-9,-16,360,360,84,0,0,0,29,27,24,88,1,34.57444172
2022-01-31 12:50:45,-49.282,-96.171,33.3,56.9,1013.6,83.5,1.6,-9.1,-16.1,360,360,83,0,0,0,29,28,24,86,1,36.1224419
2022-01-31 12:50:50,-49.176,-95.716,33.2,56.9,1013.6,83.4,1.5,-9.2,-15.3,360,360,83,0,0,0,29,28,24,85,1,37.88644208
2022-01-31 12:50:55,-49.069,-95.264,33.3,57,1013.6,83.3,1.3,-9.3,-15.5,360,360,83,0,0,0,29,27,24,84,1,39.848441
2022-01-31 12:51:00,-48.959,-94.813,33.3,57.1,1013.6,83.2,1.2,-9.3,-15.6,360,360,83,0,0,0,30,28,25,87,1,41.198441
2022-01-31 12:51:05,-48.848,-94.364,33.4,56.7,1013.6,83.2,1.5,-9.1,-15.7,360,360,83,0,0,0,29,27,24,84,1,41.61244136
2022-01-31 12:51:11,-48.735,-93.918,33.1,56.8,1013.6,83,1.6,-9,-15.4,360,360,83,0,0,0,29,28,24,85,1,40.298441
2022-01-31 12:51:16,-48.62,-93.475,33.4,57.2,1013.6,82.9,1.7,-9,-15.7,360,360,83,0,0,0,30,29,25,85,1,36.44644172
2022-01-31 12:51:21,-48.503,-93.033,33.3,57.1,1013.6,82.7,2.2,-9,-15.2,360,360,83,0,0,0,30,28,25,87,1,34.80844172
2022-01-31 12:51:26,-48.384,-92.593,33.2,56.8,1013.6,82.5,1.5,-8.9,-15.1,360,360,82,0,0,0,30,27,24,88,1,34.4124419
2022-01-31 12:51:31,-48.264,-92.155,33.3,57.1,1013.6,82.4,1.6,-8.8,-15.2,360,360,82,0,0,0,29,28,24,84,1,33.09844172
2022-01-31 12:51:36,-48.141,-91.72,33.3,57,1013.6,82.3,1.5,-9.1,-15.1,360,360,82,0,0,0,29,28,24,87,1,32.0544417614
2022-01-31 12:51:41,-48.017,-91.288,33.3,56.8,1013.6,82.2,1.6,-9.1,-15.5,360,360,82,0,0,0,29,27,25,85,1,31.694441684
2022-01-31 12:51:46,-47.891,-90.856,33.3,57,1013.6,82.2,1.4,-9.3,-15.2,360,360,82,0,0,0,29,28,24,86,1,31.460441684
2022-01-31 12:51:51,-47.764,-90.428,33.3,57,1013.6,82.1,1.4,-9.4,-15.2,360,360,82,0,0,0,29,28,25,87,1,31.33444172
2022-01-31 12:51:57,-47.634,-90.001,33.3,57,1013.6,82.1,1.2,-9.2,-14.8,360,360,82,0,0,0,29,28,24,85,1,31.33444172
2022-01-31 12:52:02,-47.503,-89.576,33.4,56.8,1013.6,82.1,1.5,-9,-14.7,360,360,82,0,0,0,29,28,24,86,1,31.06444163
2022-01-31 12:52:07,-47.37,-89.154,33.3,57.2,1013.6,82.1,1.3,-9.4,-14.4,360,360,82,0,0,0,29,28,24,86,1,31.06444163
2022-01-31 12:52:12,-47.235,-88.735,33.3,56.8,1013.6,82.1,1.1,-9.5,-14.7,360,360,82,0,0,0,29,28,24,85,1,31.51444172
2022-01-31 12:52:17,-47.099,-88.317,33.3,57,1013.6,82.1,1.4,-9.4,-14.5,360,360,82,0,0,0,30,28,24,87,1,34.19644172
2022-01-31 12:52:22,-46.96,-87.901,33.3,56.8,1013.6,82.1,1.3,-9.1,-14.4,360,360,82,0,0,0,29,28,24,86,1,33.80044154
2022-01-31 12:52:27,-46.821,-87.487,33.4,57,1013.6,82,1.8,-9.2,-14.3,360,360,82,0,0,0,29,27,24,85,1,31.928441774
2022-01-31 12:52:32,-46.679,-87.076,33.3,57.2,1013.6,81.9,1.8,-9,-14.2,360,360,82,0,0,0,29,27,24,85,1,31.838441756
2022-01-31 12:52:38,-46.536,-86.667,33.1,56.9,1013.6,81.7,2,-9.2,-14.3,360,360,82,0,0,0,29,28,25,87,1,33.89044172
2022-01-31 12:52:43,-46.391,-86.26,33.2,56.8,1013.6,81.6,1.7,-9.6,-14,360,360,82,0,0,0,29,28,24,86,1,34.93444172
2022-01-31 12:52:48,-46.245,-85.856,33.3,57.1,1013.6,81.5,1.7,-9.7,-13.6,360,360,82,0,0,0,29,28,24,86,1,35.51044172
2022-01-31 12:52:53,-46.097,-85.454,33.2,57.1,1013.6,81.5,1.8,-9.6,-13.8,360,360,81,0,0,0,29,28,24,86,1,36.24844136
2022-01-31 12:52:58,-45.948,-85.054,33.3,56.9,1013.6,81.5,1.1,-9.4,-14.5,360,360,82,0,0,0,29,28,24,85,1,36.93244154
2022-01-31 12:53:03,-45.797,-84.657,33.3,57,1013.6,81.5,1.3,-9.3,-14.4,360,360,82,0,0,0,29,28,24,86,1,37.63444136
2022-01-31 12:53:08,-45.644,-84.262,33.2,56.9,1013.6,81.5,1.5,-9.3,-14.5,360,360,82,0,0,0,29,27,24,85,1,37.65244172
2022-01-31 12:53:13,-45.49,-83.869,33.3,57,1013.6,81.5,1.8,-9.5,-14.5,360,360,81,0,0,0,29,27,24,85,1,37.56244136
2022-01-31 12:53:18,-45.335,-83.478,33.3,56.9,1013.6,81.4,1.8,-9.5,-14.1,360,360,81,0,0,0,30,28,25,88,1,36.50044208
2022-01-31 12:53:24,-45.178,-83.09,33.2,57.2,1013.6,81.3,1.8,-9.6,-14.1,360,360,81,0,0,0,29,28,24,86,1,37.4724419
2022-01-31 12:53:29,-45.02,-82.704,33.3,56.9,1013.6,81.2,1.8,-9.7,-13.8,360,360,81,0,0,0,29,27,24,84,1,36.62644154
2022-01-31 12:53:34,-44.86,-82.32,33.3,57,1013.6,81.1,1.8,-10,-13.7,360,360,81,0,0,0,30,28,25,87,1,35.34844154
2022-01-31 12:53:39,-44.699,-81.939,33.3,57,1013.6,81.1,1.2,-10.1,-13.8,360,360,81,0,0,0,29,27,24,85,1,34.61044172
2022-01-31 12:53:44,-44.536,-81.56,33.3,57.1,1013.6,81.2,0.8,-10.5,-14.3,360,360,81,0,0,0,29,28,24,86,1,34.61044172
2022-01-31 12:53:49,-44.372,-81.183,33.3,56.8,1013.6,81.3,1.3,-10.1,-14.2,360,360,81,0,0,0,29,27,24,84,1,33.02644172
2022-01-31 12:53:54,-44.207,-80.808,33.3,56.7,1013.5,81.4,1.6,-9.6,-14.3,360,360,81,0,0,0,29,28,24,86,1,32.306441738
2022-01-31 12:53:59,-44.041,-80.436,33.3,56.5,1013.6,81.3,1.7,-9.4,-14,360,360,81,0,0,0,29,27,24,84,1,31.9644417398
2022-01-31 12:54:04,-43.872,-80.065,33.3,57.1,1013.6,81.2,1.9,-9.5,-14,360,360,81,0,0,0,29,27,24,85,1,31.262441774
2022-01-31 12:54:10,-43.702,-79.696,33.3,57,1013.6,81.1,1.8,-9.5,-14.3,360,360,81,0,0,0,30,29,25,88,1,31.856441738
2022-01-31 12:54:15,-43.532,-79.33,33.3,57,1013.6,81.1,1.6,-9.6,-14,360,360,81,0,0,0,30,28,25,88,1,32.70244172
2022-01-31 12:54:20,-43.36,-78.967,33.4,57.2,1013.6,81,1.6,-9.7,-13.8,360,360,81,0,0,0,29,27,25,85,1,33.09844172
2022-01-31 12:54:25,-43.186,-78.604,33.3,57.2,1013.6,81,1.9,-9.8,-13.7,360,360,81,0,0,0,29,27,24,85,1,33.49444172
2022-01-31 12:54:30,-43.011,-78.244,33.3,56.9,1013.6,80.9,2.2,-9.6,-13.6,360,360,81,0,0,0,29,28,24,85,1,33.36844172
2022-01-31 12:54:35,-42.835,-77.887,33.3,57,1013.6,80.7,2.1,-9.6,-13.8,360,360,81,0,0,0,29,28,24,86,1,34.17844172
2022-01-31 12:54:40,-42.658,-77.532,33.3,56.7,1013.6,80.6,2,-9.8,-14.3,360,360,81,0,0,0,29,28,24,86,1,35.42044172
2022-01-31 12:54:45,-42.479,-77.178,33.2,56.8,1013.6,80.5,1.9,-10,-14.1,360,360,81,0,0,0,29,28,25,87,1,36.95044208
2022-01-31 12:54:51,-42.299,-76.827,33.4,57,1013.5,80.5,2,-9.9,-14.3,360,360,80,0,0,0,29,28,24,86,1,38.91244136
2022-01-31 12:54:56,-42.118,-76.478,33.3,57.1,1013.5,80.4,2,-9.6,-14.1,360,360,80,0,0,0,29,28,24,86,1,41.16244136
2022-01-31 12:55:01,-41.936,-76.131,33.3,56.9,1013.5,80.3,1.9,-9.7,-13.6,360,360,80,0,0,0,29,27,24,87,1,42.620441
2022-01-31 12:55:06,-41.752,-75.786,33.2,56.8,1013.6,80.2,2,-9.8,-13.5,360,360,80,0,0,0,29,27,24,87,1,43.556441
2022-01-31 12:55:11,-41.568,-75.444,33.3,56.9,1013.6,80.2,2.1,-9.8,-13.7,360,360,80,0,0,0,29,27,24,85,1,44.114441
2022-01-31 12:55:16,-41.383,-75.103,33.3,57.1,1013.6,80,2.4,-10,-13.6,360,360,80,0,0,0,29,27,24,85,1,43.8444419
2022-01-31 12:55:21,-41.196,-74.764,33.3,56.8,1013.6,79.9,2.1,-9.8,-13.8,360,360,80,0,0,0,30,28,25,87,1,42.15244172
2022-01-31 12:55:26,-41.008,-74.428,33.2,57,1013.6,79.9,1.9,-9.9,-14.1,360,360,80,0,0,0,29,28,24,85,1,41.36044172
2022-01-31 12:55:31,-40.819,-74.093,33.3,56.8,1013.6,79.8,2,-9.9,-14.2,360,360,80,0,0,0,29,27,24,86,1,41.342441
2022-01-31 12:55:37,-40.629,-73.76,33.3,57.1,1013.6,79.7,2.3,-10.1,-14.1,360,360,80,0,0,0,30,28,25,85,1,41.684441
2022-01-31 12:55:42,-40.438,-73.43,33.3,57,1013.6,79.6,2.5,-10.2,-13.5,360,360,80,0,0,0,30,28,25,85,1,40.42444172
2022-01-31 12:55:47,-40.245,-73.102,33.4,56.2,1013.6,79.5,2.3,-10.2,-13.2,360,360,79,0,0,0,29,28,24,87,1,40.87444172
2022-01-31 12:55:52,-40.052,-72.775,33.3,56.7,1013.6,79.4,2.2,-9.9,-13.6,360,360,79,0,0,0,30,28,25,88,1,42.9804419
2022-01-31 12:55:57,-39.857,-72.45,33.3,56.9,1013.6,79.3,2.3,-9.5,-13.9,360,360,79,0,0,0,29,28,24,87,1,42.998441
2022-01-31 12:56:02,-39.662,-72.127,33.3,56.8,1013.6,79.2,2.2,-9.8,-13.8,360,360,79,0,0,0,29,28,24,85,1,42.836441
2022-01-31 12:56:07,-39.466,-71.807,33.4,57,1013.6,79.1,2.6,-9.9,-14,360,360,79,0,0,0,29,27,24,85,1,43.232441539999996
2022-01-31 12:56:12,-39.268,-71.488,33.3,56.9,1013.6,79,2.6,-10.1,-13.7,360,360,79,0,0,0,29,27,25,84,1,42.836441
2022-01-31 12:56:18,-39.069,-71.17,33.3,57,1013.6,78.8,2.5,-10.4,-13.5,360,360,79,0,0,0,29,28,24,87,1,42.5304419
2022-01-31 12:56:23,-38.87,-70.856,33.3,57,1013.6,78.8,2.5,-10.5,-13.8,360,360,79,0,0,0,29,28,24,86,1,42.40444154
2022-01-31 12:56:28,-38.669,-70.542,33.4,56.9,1013.6,78.7,2.4,-10.7,-13.8,360,360,79,0,0,0,29,27,24,84,1,41.91844154
2022-01-31 12:56:33,-38.468,-70.231,33.3,56.9,1013.6,78.6,2.6,-10.7,-14.1,360,360,79,0,0,0,29,27,24,84,1,41.81044172
2022-01-31 12:56:38,-38.266,-69.921,33.4,57,1013.6,78.5,2.6,-10.7,-14.1,360,360,78,0,0,0,29,28,24,87,1,41.342441
2022-01-31 12:56:43,-38.063,-69.614,33.4,57,1013.6,78.4,2.9,-10.4,-14.3,360,360,78,0,0,0,30,28,25,87,1,41.306441
2022-01-31 12:56:48,-37.858,-69.308,33.3,56.7,1013.6,78.2,3.1,-10.2,-14.2,360,360,78,0,0,0,29,28,24,85,1,41.378440999999995
2022-01-31 12:56:53,-37.653,-69.004,33.4,56.9,1013.6,78,2.8,-10.1,-13.8,360,360,78,0,0,0,29,28,24,85,1,42.33244154
2022-01-31 12:56:58,-37.447,-68.701,33.3,56.9,1013.6,77.9,2.8,-10.3,-13.8,360,360,78,0,0,0,29,28,24,87,1,42.9444419
2022-01-31 12:57:04,-37.24,-68.401,33.3,56.8,1013.6,77.8,2.6,-10.3,-13.8,360,360,78,0,0,0,29,27,24,85,1,43.50244172
2022-01-31 12:57:09,-37.033,-68.102,33.4,57,1013.6,77.7,2.7,-10.7,-13.6,360,360,78,0,0,0,30,29,25,88,1,43.628440999999995
2022-01-31 12:57:14,-36.824,-67.805,33.4,56.9,1013.6,77.6,2.9,-10.4,-13.4,360,360,78,0,0,0,29,28,24,86,1,43.50244172
2022-01-31 12:57:19,-36.614,-67.51,33.3,56.8,1013.6,77.5,2.7,-10.5,-14.1,360,360,77,0,0,0,29,27,24,85,1,43.16044172
2022-01-31 12:57:24,-36.404,-67.216,33.3,56.8,1013.6,77.4,2.9,-10.8,-14,360,360,77,0,0,0,29,27,24,84,1,42.5664419
2022-01-31 12:57:29,-36.192,-66.924,33.3,57,1013.6,77.3,2.9,-10.7,-14.1,360,360,77,0,0,0,29,28,24,86,1,41.936441
2022-01-31 12:57:34,-35.98,-66.634,33.3,56.6,1013.6,77.2,2.9,-10.7,-13.5,360,360,77,0,-0.1,0,29,27,25,85,1,40.6584419
2022-01-31 12:57:39,-35.768,-66.345,33.4,56.9,1013.6,77.1,3.1,-10.7,-13.7,360,360,77,0,0,0,29,27,24,86,1,39.99244208
