Date/Time,Latitude,Longitude,Temperature,Humidity,Pressure,Compass,MagX,MagY,MagZ,Pitch,Roll,Yaw,AccelX,AccelY,AccelZ,R,G,B,C,Motion,Temp (Fahrenheit)
2022-01-31 12:57:44,-35.554,-66.059,33.3,57,1013.6,77,3.1,-10.4,-14,360,360,77,0,0,0,29,27,24,84,1,39.21844154
2022-01-31 12:57:50,-35.34,-65.774,33.3,56.8,1013.6,76.8,3.4,-10.4,-13.9,360,360,77,0,0,0,29,27,24,84,1,39.884441
2022-01-31 12:57:55,-35.125,-65.49,33.3,56.8,1013.6,76.6,3.4,-10.6,-13.3,360,360,76,0,0,0,30,28,25,87,1,40.2444419
2022-01-31 12:58:00,-34.909,-65.208,33.3,56.9,1013.6,76.4,3.5,-10.2,-13.1,360,360,76,0,0,0,30,28,25,88,1,40.298441
2022-01-31 12:58:05,-34.692,-64.927,33.3,56.9,1013.6,76.2,3.4,-10.5,-13.9,360,360,76,0,0,0,29,28,25,87,1,39.884441
2022-01-31 12:58:10,-34.475,-64.648,33.3,56.7,1013.6,76,3.7,-11,-14.2,360,360,76,0,0,0,29,28,24,85,1,38.33644208
2022-01-31 12:58:15,-34.256,-64.371,33.3,56.6,1013.6,75.8,3.8,-10.1,-14,360,360,76,0,0,0,29,27,24,85,1,37.59844136
2022-01-31 12:58:20,-34.037,-64.094,33.4,56.9,1013.6,75.5,4,-10.3,-14,360,360,75,0,0,0,29,28,24,86,1,37.14844136
2022-01-31 12:58:25,-33.817,-63.82,33.3,56.8,1013.6,75.3,3.9,-10.5,-13.8,360,360,75,0,0,0,29,28,24,86,1,37.5084419
2022-01-31 12:58:31,-33.597,-63.547,33.3,56.9,1013.6,75,4,-10.6,-14,360,360,75,0,0,0,29,27,24,85,1,37.40044208
2022-01-31 12:58:36,-33.375,-63.275,33.3,56.9,1013.6,74.8,4.4,-10.5,-13.7,360,360,75,0,0,0,29,28,25,84,1,38.0304419
2022-01-31 12:58:41,-33.153,-63.005,33.4,56.8,1013.6,74.5,4.4,-10.7,-13.7,360,360,74,0,0,0,29,28,24,86,1,39.07444172
2022-01-31 12:58:46,-32.931,-62.737,33.3,56.9,1013.6,74.2,4.3,-10.4,-13.8,360,360,74,0,0,0,29,27,24,85,1,40.13644208
2022-01-31 12:58:51,-32.708,-62.47,33.2,56.9,1013.6,74,4.3,-9.7,-13.8,360,360,74,0,0,0,29,27,24,84,1,41.6304419
2022-01-31 12:58:56,-32.483,-62.204,33.3,56.7,1013.6,73.7,4.3,-10.7,-13.7,360,360,74,0,0,0,29,27,24,85,1,42.1164419
2022-01-31 12:59:01,-32.259,-61.94,33.3,57,1013.6,73.5,4.3,-10.7,-13.4,360,360,73,0,0,0,30,28,25,88,1,43.71844154
2022-01-31 12:59:06,-32.034,-61.677,33.3,56.8,1013.6,73.3,4.3,-10.9,-13.4,360,360,73,0,0,0,29,28,24,86,1,43.898441
2022-01-31 12:59:11,-31.808,-61.416,33.4,57,1013.6,73.1,4.5,-11.2,-13.6,360,360,73,0,0,0,29,27,24,84,1,44.600441000000004
2022-01-31 12:59:17,-31.582,-61.156,33.4,56.8,1013.6,72.9,4.5,-11,-13.4,360,360,73,0,0,0,30,27,24,88,1,44.47444172
2022-01-31 12:59:22,-31.354,-60.897,33.2,56.8,1013.6,72.6,4.9,-10.8,-13,360,360,72,0,0,0,29,27,24,84,1,43.592441
2022-01-31 12:59:27,-31.126,-60.639,33.4,57,1013.5,72.3,5,-10.7,-13.3,360,360,72,0,0,0,29,28,24,85,1,40.3164419
2022-01-31 12:59:32,-30.899,-60.384,33.4,56.7,1013.6,72.1,4.7,-10.8,-13.3,360,360,72,0,0,0,29,28,24,86,1,38.8584419
2022-01-31 12:59:37,-30.67,-60.13,33.4,56.7,1013.6,71.9,4.7,-10.8,-13.5,360,360,72,0,0,0,30,29,25,89,1,37.79644172
2022-01-31 12:59:42,-30.44,-59.876,33.3,56.8,1013.6,71.6,4.8,-10.5,-13.2,360,360,72,0,0,0,29,27,24,84,1,37.04044154
2022-01-31 12:59:47,-30.21,-59.624,33.3,56.8,1013.6,71.4,5,-10.9,-13.1,360,360,71,0,0,0,30,28,25,87,1,37.022441900000004
2022-01-31 12:59:52,-29.98,-59.374,33.3,56.9,1013.6,71.1,5.1,-10.8,-13.4,360,360,71,0,0,0,29,28,24,85,1,37.65244172
2022-01-31 12:59:58,-29.749,-59.124,33.3,56.8,1013.6,70.9,5,-10.8,-13.2,360,360,71,0,0,0,30,29,25,88,1,34.48444172
2022-01-31 13:00:03,-29.517,-58.875,33.5,57,1013.6,70.7,5.1,-10.8,-13.2,360,360,71,0,0,0,29,28,24,87,1,33.9984419
2022-01-31 13:00:08,-29.284,-58.628,33.4,56.8,1013.6,70.4,5,-10.9,-13.1,360,360,70,0,0,0,29,27,24,87,1,33.11644172
2022-01-31 13:00:13,-29.052,-58.383,33.3,57.3,1013.6,70.2,5.2,-10.9,-13.3,360,360,70,0,0,0,29,27,24,85,1,31.910441684
2022-01-31 13:00:18,-28.818,-58.138,33.4,57,1013.6,70,5.6,-10.9,-12.9,360,360,70,0,0,0,29,28,25,87,1,31.046441648
2022-01-31 13:00:23,-28.584,-57.894,33.3,57.2,1013.6,69.7,5.8,-11.2,-13.2,360,360,70,0,0,0,29,28,24,86,1,31.20844172
2022-01-31 13:00:28,-28.35,-57.652,33.4,56.8,1013.6,69.4,5.8,-11,-12.8,360,360,69,0,0,0,29,28,24,85,1,31.244441684
2022-01-31 13:00:33,-28.115,-57.411,33.3,56.8,1013.6,69.1,5.8,-10.8,-13.4,360,360,69,0,0,0,29,27,24,85,1,31.01044172
2022-01-31 13:00:38,-27.88,-57.171,33.3,56.9,1013.6,68.8,6,-10.7,-13.3,360,360,69,0,0,0,29,27,24,84,1,30.93844172
2022-01-31 13:00:44,-27.643,-56.932,33.3,56.7,1013.6,68.5,6.2,-10.5,-13.2,360,360,68,0,0,0,29,27,24,84,1,31.9464417578
2022-01-31 13:00:49,-27.407,-56.694,33.3,57,1013.6,68.1,6.4,-10.9,-13.5,360,360,68,0,0,0,29,27,24,85,1,33.47644172
2022-01-31 13:00:54,-27.17,-56.457,33.3,57,1013.6,67.8,6.5,-11.1,-13.8,360,360,68,0,0,0,29,28,24,86,1,35.5824419
2022-01-31 13:00:59,-26.933,-56.222,33.3,56.1,1013.6,67.4,6.4,-11.1,-14.1,360,360,67,0,0,0,29,27,24,84,1,38.10244172
2022-01-31 13:01:04,-26.695,-55.987,33.3,56.7,1013.6,67.1,6.3,-10.9,-13.4,360,360,67,0,0,0,29,28,25,86,1,39.7944419
2022-01-31 13:01:09,-26.456,-55.754,33.3,57,1013.6,66.8,6.6,-10.9,-13.4,360,360,67,0,0,0,29,28,24,86,1,40.946441719999996
2022-01-31 13:01:14,-26.217,-55.521,33.3,56.8,1013.6,66.5,6.9,-11,-13.7,360,360,66,0,0,0,29,28,24,86,1,42.1164419
2022-01-31 13:01:19,-25.978,-55.29,33.3,57.1,1013.6,66.2,7,-10.9,-13.8,360,360,66,0,0,0,29,27,24,85,1,42.63844172
2022-01-31 13:01:24,-25.738,-55.059,33.4,56.8,1013.6,65.8,7.1,-10.7,-13.7,360,360,66,0,0,0,30,28,24,87,1,42.350441000000004
2022-01-31 13:01:30,-25.498,-54.83,33.3,57,1013.6,65.4,7.3,-10.2,-13.8,360,360,65,0,0,0,30,28,25,87,1,41.234441000000004
2022-01-31 13:01:35,-25.257,-54.601,33.3,57.1,1013.6,65,7,-10.4,-13.5,360,360,65,0,0,0,30,28,25,88,1,41.12644154
2022-01-31 13:01:40,-25.016,-54.374,33.3,56.8,1013.6,64.6,7.6,-10.6,-13.7,360,360,64,0,0,0,29,28,24,85,1,41.036440999999996
2022-01-31 13:01:45,-24.775,-54.147,33.3,57,1013.6,64.2,7.5,-10.9,-13.8,360,360,64,0,0,0,30,28,25,88,1,40.334441
2022-01-31 13:01:50,-24.533,-53.922,33.4,56.8,1013.6,63.9,7.5,-10.7,-13.9,360,360,64,0,0,0,29,28,24,86,1,40.19044154
2022-01-31 13:01:55,-24.29,-53.697,33.3,56.8,1013.6,63.5,7.7,-10.7,-13.3,360,360,63,0,0,0,29,27,24,84,1,40.748441
2022-01-31 13:02:00,-24.048,-53.473,33.3,56.8,1013.6,63.1,8,-10.8,-13.3,360,360,63,0,0,0,29,28,24,87,1,42.44044154
2022-01-31 13:02:05,-23.805,-53.251,33.4,57.2,1013.6,62.7,8.2,-10.7,-13.2,360,360,63,0,0,0,29,28,24,86,1,42.5664419
2022-01-31 13:02:10,-23.561,-53.028,33.3,56.6,1013.6,62.3,8.3,-10.4,-13.1,360,360,62,0,0,0,29,28,24,85,1,42.63844172
2022-01-31 13:02:16,-23.316,-52.807,33.4,56.9,1013.6,61.9,8.2,-10.3,-13.3,360,360,62,0,0,0,29,28,24,84,1,42.26044172
2022-01-31 13:02:21,-23.072,-52.587,33.3,56.9,1013.6,61.5,8.3,-10.5,-13,360,360,61,0,0,0,29,28,24,85,1,43.106441000000004
2022-01-31 13:02:26,-22.827,-52.368,33.3,57,1013.6,61.1,8.5,-10.4,-12.9,360,360,61,0,0,0,29,27,24,85,1,43.79044154
2022-01-31 13:02:31,-22.582,-52.149,33.4,56.9,1013.7,60.7,8.5,-10.3,-13.4,360,360,60,0,0,0,29,28,24,86,1,43.214441
2022-01-31 13:02:36,-22.337,-51.932,33.3,56.5,1013.6,60.3,8.5,-10.3,-13.4,360,360,60,0,0,0,29,27,24,85,1,42.548441
2022-01-31 13:02:41,-22.09,-51.715,33.3,57,1013.6,59.9,8,-10.5,-13.2,360,360,60,0,0,0,29,28,24,86,1,42.620441
2022-01-31 13:02:46,-21.844,-51.499,33.3,56.9,1013.7,59.6,8.2,-10.4,-12.9,360,360,59,0,0,0,29,28,24,86,1,42.89044154
2022-01-31 13:02:51,-21.598,-51.284,33.3,57,1013.6,59.3,8.9,-10.4,-13.3,360,360,59,0,0,0,29,27,24,84,1,43.37644154
2022-01-31 13:02:56,-21.351,-51.07,33.3,56.8,1013.6,58.8,9.3,-10.5,-13.4,360,360,59,0,0,0,29,28,24,87,1,44.96044172
2022-01-31 13:03:02,-21.104,-50.856,33.4,56.9,1013.7,58.4,9.5,-9.7,-13.1,360,360,58,0,0,0,29,28,24,85,1,47.102441
2022-01-31 13:03:07,-20.856,-50.643,33.3,56.6,1013.7,57.9,9.4,-10.1,-12.7,360,360,58,0,0,0,29,28,24,86,1,49.280440999999996
2022-01-31 13:03:12,-20.608,-50.431,33.4,57.1,1013.6,57.5,9.5,-10.5,-13.1,360,360,57,0,0,0,29,27,24,85,1,51.656441
2022-01-31 13:03:17,-20.359,-50.219,33.4,56.7,1013.7,57.1,9.8,-10.6,-12.4,360,360,57,0,0,0,29,28,24,86,1,53.312441
2022-01-31 13:03:22,-20.11,-50.008,33.3,57.1,1013.7,56.7,9.9,-10.7,-12.4,360,360,57,0,0,0,29,28,24,86,1,53.924441
2022-01-31 13:03:27,-19.861,-49.798,33.4,57,1013.7,56.3,10.1,-10.5,-12.7,360,360,56,0,0,0,29,28,24,86,1,51.818441
2022-01-31 13:03:32,-19.612,-49.589,33.4,57,1013.6,55.9,10.3,-10.2,-12.9,360,360,56,0,0,0,29,28,24,85,1,47.8764428
2022-01-31 13:03:37,-19.363,-49.381,33.3,56.8,1013.6,55.4,10.7,-10.1,-12.9,360,360,55,0,0,0,29,28,24,85,1,46.0584419
2022-01-31 13:03:43,-19.113,-49.174,33.3,55.4,1013.6,55,10.8,-10.3,-13.3,360,360,55,0,0,0,29,28,24,86,1,45.050441
2022-01-31 13:03:48,-18.862,-48.966,33.4,56.7,1013.7,54.5,10.9,-10.6,-12.8,360,360,54,0,0,0,29,28,24,86,1,43.68244154
2022-01-31 13:03:53,-18.611,-48.759,33.2,56.7,1013.7,54.1,11.1,-10,-12.8,360,360,54,0,0,0,29,28,24,86,1,42.02644154
2022-01-31 13:03:58,-18.361,-48.553,33.4,56.6,1013.7,53.6,11.2,-10,-12.8,360,360,53,0,0,0,29,27,24,84,1,41.12644154
2022-01-31 13:04:03,-18.11,-48.348,33.3,56.7,1013.7,53.2,11.3,-10.1,-12.8,360,360,53,0,0,0,30,28,25,87,1,41.05444154
2022-01-31 13:04:08,-17.859,-48.144,33.3,56.9,1013.6,52.7,11.4,-10.3,-12.4,360,360,53,0,0,0,29,28,24,87,1,40.46044172
2022-01-31 13:04:13,-17.607,-47.94,33.2,57.2,1013.7,52.3,11.2,-10.5,-12.7,360,360,52,0,0,0,29,28,24,85,1,39.93844172
2022-01-31 13:04:18,-17.354,-47.737,33.3,57,1013.7,52,11.6,-10.5,-12.5,360,360,52,0,0,0,29,27,24,85,1,39.97444172
2022-01-31 13:04:23,-17.103,-47.534,33.4,56.6,1013.7,51.6,11.6,-10.3,-12.2,360,360,51,0,0,0,29,28,24,86,1,39.20044208
2022-01-31 13:04:29,-16.85,-47.332,33.3,57,1013.6,51.2,12.1,-10.1,-12,360,360,51,0,0,0,29,28,24,86,1,38.64244208
2022-01-31 13:04:34,-16.598,-47.131,33.3,57,1013.7,50.7,12.2,-10.4,-12,360,360,51,0,0,0,29,27,24,85,1,38.64244208
2022-01-31 13:04:39,-16.345,-46.93,33.4,57,1013.6,50.3,12.3,-10.2,-11.8,360,360,50,0,0,0,29,27,24,85,1,38.0304419
2022-01-31 13:04:44,-16.092,-46.73,33.3,56.7,1013.7,49.9,12.6,-9.9,-11.8,360,360,50,0,0,0,29,28,24,87,1,37.9584419
2022-01-31 13:04:49,-15.839,-46.53,33.4,56.8,1013.7,49.4,12.8,-10,-11.5,360,360,49,0,0,0,30,28,25,88,1,37.5084419
2022-01-31 13:04:54,-15.585,-46.331,33.4,56.9,1013.6,49,12.8,-10,-11.2,360,360,49,0,0,0,29,27,24,85,1,38.9664419
2022-01-31 13:04:59,-15.331,-46.132,33.3,56.8,1013.7,48.5,12.7,-9.6,-11.2,360,360,48,0,0,0,29,28,24,85,1,44.27644154
2022-01-31 13:05:04,-15.077,-45.934,33.4,56.9,1013.7,48.1,12.9,-9.6,-11.4,360,360,48,0,0,0,29,28,24,86,1,48.7584419
2022-01-31 13:05:10,-14.822,-45.736,33.2,56.9,1013.7,47.6,13,-9.7,-11.5,360,360,47,0,0,0,29,27,24,84,1,53.294441
2022-01-31 13:05:15,-14.567,-45.539,33.3,56.9,1013.7,47.2,13.2,-9.2,-11.5,360,360,47,0,0,0,30,28,25,85,1,56.390441
2022-01-31 13:05:20,-14.312,-45.342,33.3,56.8,1013.7,46.7,13.3,-9.3,-11.3,360,360,46,0,0,0,29,28,24,87,1,58.1364428
2022-01-31 13:05:25,-14.057,-45.146,33.3,56.9,1013.7,46.2,13.5,-9.3,-11.4,360,360,46,0,0,0,29,28,24,86,1,58.2984428
2022-01-31 13:05:30,-13.802,-44.95,33.4,56.7,1013.7,45.8,14,-9.3,-11,360,360,46,0,0,0,29,28,24,86,1,53.672441
2022-01-31 13:05:35,-13.546,-44.754,33.4,56.8,1013.7,45.3,14,-9.1,-10.4,360,360,45,0,0,0,29,28,24,85,1,45.536440999999996
2022-01-31 13:05:40,-13.29,-44.559,33.3,57,1013.7,44.8,14.1,-9.3,-10.6,360,360,45,0,0,0,29,28,24,86,1,43.898441
2022-01-31 13:05:45,-13.035,-44.365,33.3,56.8,1013.7,44.4,14.2,-9.5,-10.4,360,360,44,0,0,0,30,28,25,88,1,42.692441
2022-01-31 13:05:50,-12.779,-44.171,33.3,56.8,1013.7,43.9,14.5,-9.5,-10.7,360,360,44,0,0,0,29,27,24,85,1,41.2164419
2022-01-31 13:05:56,-12.523,-43.978,33.3,57,1013.7,43.5,14.8,-9.4,-10.5,360,360,43,0,0,0,29,27,24,84,1,40.3164419
2022-01-31 13:06:01,-12.267,-43.785,33.3,56.8,1013.7,43.1,15.4,-9.6,-10.2,360,360,43,0,0,0,29,28,24,86,1,39.02044136
2022-01-31 13:06:06,-12.011,-43.593,33.4,56.6,1013.7,42.6,14.7,-9.5,-9.9,360,360,42,0,0,0,30,28,24,87,1,39.02044136
2022-01-31 13:06:11,-11.754,-43.401,33.3,56.8,1013.7,42.2,15.1,-9.5,-9.7,360,360,42,0,0,0,30,28,25,87,1,38.28244154
2022-01-31 13:06:16,-11.497,-43.209,33.3,55.7,1013.7,41.8,15.5,-9.3,-9.8,360,360,42,0,0,0,29,27,24,85,1,38.15644136
2022-01-31 13:06:21,-11.24,-43.017,33.2,56.7,1013.7,41.4,15.7,-9.1,-10.3,360,360,41,0,0,0,29,28,25,87,1,37.5444419
2022-01-31 13:06:26,-10.983,-42.826,33.3,56.7,1013.7,40.9,15.5,-8.9,-10.1,360,360,41,0,0,0,29,28,24,86,1,38.300442079999996
2022-01-31 13:06:31,-10.725,-42.635,33.4,56.9,1013.7,40.5,15.9,-9.1,-9.9,360,360,40,0,0,0,29,27,24,84,1,38.94844136
2022-01-31 13:06:37,-10.468,-42.445,33.3,57,1013.7,40.1,16.3,-9,-9.6,360,360,40,0,0,0,29,28,24,87,1,39.09244208
2022-01-31 13:06:42,-10.21,-42.255,33.3,56.7,1013.7,39.6,16.5,-8.9,-9.1,360,360,39,0,0,0,29,27,25,85,1,39.54244208
2022-01-31 13:06:47,-9.952,-42.065,33.3,57.1,1013.7,39.2,16.5,-8.8,-9,360,360,39,0,0,0,29,28,24,86,1,40.46044172
2022-01-31 13:06:52,-9.694,-41.875,33.3,57.1,1013.7,38.8,16.7,-8.6,-8.5,360,360,39,0,0,0,29,27,24,84,1,40.604441539999996
2022-01-31 13:06:57,-9.436,-41.687,33.3,56.8,1013.7,38.3,17.2,-8.5,-8.4,360,360,38,0,0,0,29,27,24,85,1,43.034441
2022-01-31 13:07:02,-9.178,-41.498,33.3,56.8,1013.7,37.8,17.2,-8.7,-8.9,360,360,38,0,0,0,29,27,24,85,1,48.4704428
2022-01-31 13:07:07,-8.92,-41.31,33.2,56.9,1013.7,37.4,17.4,-8.7,-8.8,360,360,37,0,0,0,29,27,24,85,1,51.9984428
2022-01-31 13:07:12,-8.661,-41.121,33.2,56.8,1013.7,37,17.4,-8.5,-8.6,360,360,37,0,0,0,29,28,24,85,1,55.814442799999995
2022-01-31 13:07:17,-8.403,-40.933,33.3,57,1013.7,36.5,17.8,-8.4,-8.1,360,360,36,0,0,0,30,29,25,89,1,58.496441
2022-01-31 13:07:23,-8.144,-40.746,33.4,56.7,1013.7,36.1,18,-8.4,-7.5,360,360,36,0,0,0,29,27,24,84,1,59.738441
2022-01-31 13:07:28,-7.885,-40.558,33.3,56.9,1013.7,35.6,18.3,-8.2,-7.4,359,360,35,0,0,0,29,28,24,85,1,59.918441
2022-01-31 13:07:33,-7.626,-40.371,33.3,56.8,1013.7,35.2,18.3,-8.3,-7.5,360,360,35,0,0,0,29,28,24,86,1,59.216441
2022-01-31 13:07:38,-7.367,-40.184,33.3,56.8,1013.6,34.8,18.2,-8.1,-7.8,360,360,35,0,0,0,29,27,24,84,1,55.958441900000004
2022-01-31 13:07:43,-7.107,-39.997,33.3,56.7,1013.7,34.3,18.3,-8.1,-7.4,359,360,34,0,0,0,29,27,24,86,1,54.716441
2022-01-31 13:07:48,-6.848,-39.811,33.3,56.8,1013.6,33.9,18.3,-8.1,-7.3,359,360,34,0,0,0,29,28,25,85,1,53.168441
2022-01-31 13:07:53,-6.588,-39.625,33.4,56.9,1013.7,33.5,18.3,-7.9,-7.1,359,360,33,0,0,0,30,28,25,88,1,51.872441
2022-01-31 13:07:58,-6.329,-39.438,33.3,57,1013.6,33.1,18.3,-7.9,-7.2,359,360,33,0,0,0,29,28,24,85,1,50.8644428
2022-01-31 13:08:04,-6.069,-39.253,33.3,56.8,1013.7,32.7,18.7,-8,-6.8,359,360,33,0,0,0,29,27,24,85,1,49.262440999999995
2022-01-31 13:08:09,-5.809,-39.067,33.3,56.8,1013.7,32.4,18.9,-8.2,-6.7,359,360,32,0,0,0,29,27,24,84,1,49.244441
2022-01-31 13:08:14,-5.549,-38.881,33.3,56.7,1013.7,32,19,-7.8,-6.7,359,360,32,0,0,0,29,28,24,86,1,49.784441
2022-01-31 13:08:19,-5.29,-38.697,33.3,56.6,1013.7,31.6,19.2,-7.7,-6.4,359,360,31,0,0,0,29,27,24,85,1,50.054441000000004
2022-01-31 13:08:24,-5.03,-38.512,33.3,56.8,1013.7,31.2,19.5,-7.8,-6.4,359,360,31,0,0,0,29,27,24,85,1,50.0364428
2022-01-31 13:08:29,-4.771,-38.327,33.4,56.9,1013.7,30.9,19.5,-7.7,-6.3,359,360,31,0,0,0,29,28,24,86,1,48.7764428
2022-01-31 13:08:34,-4.511,-38.142,33.4,56.9,1013.7,30.5,20,-7.8,-6.2,359,360,30,0,0,0,29,28,24,86,1,47.696441
2022-01-31 13:08:39,-4.251,-37.958,33.2,56.8,1013.7,30.1,19.8,-7.2,-5.8,359,360,30,0,0,0,29,27,25,84,1,47.1204428
2022-01-31 13:08:44,-3.991,-37.774,33.4,56.7,1013.7,29.7,20,-7,-5.6,359,360,30,0,0,0,30,28,24,87,1,46.31044172
2022-01-31 13:08:50,-3.731,-37.59,33.3,56.9,1013.7,29.3,20,-7.3,-5.4,359,360,29,0,0,0,29,28,24,86,1,45.7164419
2022-01-31 13:08:55,-3.471,-37.406,33.2,56.7,1013.7,28.9,20.5,-7.2,-5.3,359,360,29,0,0,0,29,27,24,85,1,46.11244136
2022-01-31 13:09:00,-3.211,-37.221,33.3,56.7,1013.7,28.6,20.6,-7.2,-5,359,360,28,0,0,0,29,27,24,84,1,47.804441000000004
2022-01-31 13:09:05,-2.95,-37.037,33.3,56.8,1013.7,28.2,20.5,-7.4,-5.4,359,360,28,0,0,0,29,27,25,84,1,52.070442799999995
2022-01-31 13:09:10,-2.69,-36.853,33.3,56.8,1013.7,27.9,20.7,-7.1,-5.1,359,360,28,0,0,0,30,28,25,88,1,55.2924428
2022-01-31 13:09:15,-2.429,-36.669,33.3,56.9,1013.7,27.5,21,-7.3,-5.2,359,360,27,0,0,0,29,27,24,84,1,58.406441
2022-01-31 13:09:20,-2.169,-36.486,33.3,56.8,1013.7,27.2,21.1,-7.1,-5.1,359,360,27,0,0,0,30,27,24,88,1,59.882441
2022-01-31 13:09:25,-1.908,-36.302,33.3,57,1013.7,26.8,21.3,-6.8,-4.9,359,360,27,0,0,0,29,28,25,87,1,58.982441
2022-01-31 13:09:30,-1.647,-36.118,33.3,56.8,1013.7,26.5,21.5,-7.1,-4.5,359,360,26,0,0,0,29,28,24,86,1,57.290441
2022-01-31 13:09:36,-1.386,-35.934,33.3,56.6,1013.7,26.2,21.5,-7.4,-3.8,359,360,26,0,0,0,29,28,24,85,1,56.9484428
2022-01-31 13:09:41,-1.126,-35.751,33.4,56.7,1013.7,25.9,21.5,-7.4,-3.6,359,360,26,0,0,0,30,28,24,88,1,55.5264428
2022-01-31 13:09:46,-0.866,-35.568,33.3,57,1013.6,25.6,21.5,-6.5,-3.6,359,360,25,0,0,0,29,28,24,86,1,55.940441
2022-01-31 13:09:51,-0.605,-35.384,33.3,56.8,1013.6,25.2,21.8,-6.7,-3.2,359,360,25,0,0,0,29,27,24,84,1,53.6364428
2022-01-31 13:09:56,-0.344,-35.201,33.4,56.9,1013.7,24.9,22.2,-6.6,-2.8,359,360,25,0,0,0,29,27,24,84,1,53.528441
